WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets']",http://data.ebrgis.opendata.arcgis.com/datasets,324,302,272.03,337,8.76,42.49
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '7051476c9f3344b2abf1bd7469ce8599_0']",http://data.ebrgis.opendata.arcgis.com/datasets/7051476c9f3344b2abf1bd7469ce8599_0,2,2,23.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '9209d928f76e4a979adfe04438f21eb4_20']",http://data.ebrgis.opendata.arcgis.com/datasets/9209d928f76e4a979adfe04438f21eb4_20,2,2,179.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '2d0eb6e5f887467bbfe236da92c9f16a_0']",http://data.ebrgis.opendata.arcgis.com/datasets/2d0eb6e5f887467bbfe236da92c9f16a_0,11,9,103.5,240,0.0,15.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'ef927acb261c48c3bbef735602b9f5dc_2']",http://data.ebrgis.opendata.arcgis.com/datasets/ef927acb261c48c3bbef735602b9f5dc_2,4,4,181.75,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'd4d14f61b76c4d81a848d0c51c66aa96_0']",http://data.ebrgis.opendata.arcgis.com/datasets/d4d14f61b76c4d81a848d0c51c66aa96_0,2,2,1.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_15']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_15,2,2,101.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '5e6da0996178482994ba06bb8258c377_0']",http://data.ebrgis.opendata.arcgis.com/datasets/5e6da0996178482994ba06bb8258c377_0,2,2,1.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '68c3d1291e9442b38012cf0dffddf61f_0']",http://data.ebrgis.opendata.arcgis.com/datasets/68c3d1291e9442b38012cf0dffddf61f_0,2,2,0.0,100,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '0eba51d2a212440480d082ad6924d772_0']",http://data.ebrgis.opendata.arcgis.com/datasets/0eba51d2a212440480d082ad6924d772_0,7,6,291.33,67,0.0,33.33
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_11']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_11,2,2,11.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '512cbe96676449019a1de81494465254_0']",http://data.ebrgis.opendata.arcgis.com/datasets/512cbe96676449019a1de81494465254_0,2,2,0.0,100,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'cc62f789190c44508a9fa0bf0b37d7bc_0']",http://data.ebrgis.opendata.arcgis.com/datasets/cc62f789190c44508a9fa0bf0b37d7bc_0,2,2,194.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '157a0986addf4967953cba2e0330695f_0']",http://data.ebrgis.opendata.arcgis.com/datasets/157a0986addf4967953cba2e0330695f_0,6,6,5.0,0,0.0,66.67
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_10']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_10,2,2,0.0,100,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'db1478bb0f744fd58d400e33385bd1a4_0']",http://data.ebrgis.opendata.arcgis.com/datasets/db1478bb0f744fd58d400e33385bd1a4_0,5,5,22.58,67,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_48']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_48,2,2,28.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '5221d8460cec4bb58695c1502aa8b126_0']",http://data.ebrgis.opendata.arcgis.com/datasets/5221d8460cec4bb58695c1502aa8b126_0,4,4,0.0,0,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'cca5ca1d12804888b655baed90639b9f_0']",http://data.ebrgis.opendata.arcgis.com/datasets/cca5ca1d12804888b655baed90639b9f_0,4,4,3.5,50,100.0,50.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '8e715cc4971d4270889c08cbb66a37ae_0']",http://data.ebrgis.opendata.arcgis.com/datasets/8e715cc4971d4270889c08cbb66a37ae_0,2,2,4.5,0,0.0,0.0
