WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
gisdata.brla.gov,2023,"['', 'datasets', 'la-senate', 'explore']",http://gisdata.brla.gov/datasets/la-senate/explore,42,14,0.94,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '157a0986addf4967953cba2e0330695f', 'explore']",http://gisdata.brla.gov/datasets/157a0986addf4967953cba2e0330695f/explore,28,14,1.31,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::school-district-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::school-district-1/explore,170,10,1.73,0,0.0,0.06
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::historic-land-development', 'explore']",http://gisdata.brla.gov/apps/ebrgis::historic-land-development/explore,9,6,0.96,3,0.33,1.0
gisdata.brla.gov,2023,"['', 'maps', '8b78ffa4be1243279981bd0e99dfa45', 'about']",http://gisdata.brla.gov/maps/8b78ffa4be1243279981bd0e99dfa45/about,56,14,3.06,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::polling-place', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::polling-place/explore,168,42,13.35,14,0.0,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::census-block', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::census-block/explore,42,14,1.07,0,1.67,0.0
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::blighted-property-dashboard', 'explore']",http://gisdata.brla.gov/apps/ebrgis::blighted-property-dashboard/explore,503,133,9.48,417,0.2,0.31
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::economic-development-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::economic-development-district/explore,1492,185,3.46,266,0.03,0.2
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::street-lighting-and-mutcd-signs', 'about']",http://gisdata.brla.gov/maps/ebrgis::street-lighting-and-mutcd-signs/about,28,14,0.06,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'pontchartrain-levee-district', 'explore']",http://gisdata.brla.gov/datasets/pontchartrain-levee-district/explore,42,14,1.11,28,0.0,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::economic-tif-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::economic-tif-district/about,154,70,0.86,154,0.09,0.09
gisdata.brla.gov,2023,"['', 'datasets', 'brec-park', 'explore']",http://gisdata.brla.gov/datasets/brec-park/explore,52,17,1.98,44,0.77,0.84
gisdata.brla.gov,2023,"['', 'maps', '8c9519ea4264411e8adb80fa598f0202', 'about']",http://gisdata.brla.gov/maps/8c9519ea4264411e8adb80fa598f0202/about,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bus-stop', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::bus-stop/explore,66,11,0.29,0,0.0,0.17
gisdata.brla.gov,2023,"['', 'datasets', '1fdd1d13567242fabe74df57aa4dc785', 'explore']",http://gisdata.brla.gov/datasets/1fdd1d13567242fabe74df57aa4dc785/explore,210,14,0.3,0,1.13,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::pharmacy', 'about']",http://gisdata.brla.gov/datasets/ebrgis::pharmacy/about,34,17,1.32,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'maps', '81cb38bb84e547148aa05d21520f46c5', 'explore']",http://gisdata.brla.gov/maps/81cb38bb84e547148aa05d21520f46c5/explore,44,11,0.65,0,0.0,0.25
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::sales-tax-domicile', 'about']",http://gisdata.brla.gov/maps/ebrgis::sales-tax-domicile/about,14,14,13.34,14,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::city-of-baker', 'explore']",http://gisdata.brla.gov/maps/ebrgis::city-of-baker/explore,2157,279,3.0,42,0.54,0.1
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::city-of-baker', 'about']",http://gisdata.brla.gov/maps/ebrgis::city-of-baker/about,662,300,11.58,625,0.45,0.47
gisdata.brla.gov,2023,"['', 'datasets', 'watershed', 'explore']",http://gisdata.brla.gov/datasets/watershed/explore,12,6,1.61,12,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'fc3912c58b0e492cb9c0722203036874_0', 'explore']",http://gisdata.brla.gov/datasets/fc3912c58b0e492cb9c0722203036874_0/explore,28,14,1.24,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', '1fdd1d13567242fabe74df57aa4dc785', 'explore']",http://gisdata.brla.gov/maps/1fdd1d13567242fabe74df57aa4dc785/explore,140,42,0.82,14,1.0,0.2
gisdata.brla.gov,2023,"['', 'datasets', '2301be72a4c346dea0dd661552875a0b', 'api']",http://gisdata.brla.gov/datasets/2301be72a4c346dea0dd661552875a0b/api,30,30,0.25,30,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::brec-park', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::brec-park/explore,116,31,1.31,28,0.0,0.42
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bese-district-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::bese-district-1/explore,84,14,0.65,0,0.0,0.17
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::adjudicated-parcel-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::adjudicated-parcel-1/explore,12,6,77.65,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '3799fb2fef4b48a9a5d8c097371accf0', 'explore']",http://gisdata.brla.gov/maps/3799fb2fef4b48a9a5d8c097371accf0/explore,56,14,64.5,0,0.0,0.25
gisdata.brla.gov,2023,"['', 'datasets', 'c2b6e6da8efd4dceafbf6d19114fd799_0', 'explore']",http://gisdata.brla.gov/datasets/c2b6e6da8efd4dceafbf6d19114fd799_0/explore,84,14,0.71,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::stream-segment', 'about']",http://gisdata.brla.gov/datasets/ebrgis::stream-segment/about,42,14,14.46,42,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::historic-building-survey', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::historic-building-survey/explore,39,13,1.8,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'ab13274ff5134aafb68e70fbe965dabc', 'explore']",http://gisdata.brla.gov/maps/ab13274ff5134aafb68e70fbe965dabc/explore,27,9,3.35,0,0.0,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bus-route', 'about']",http://gisdata.brla.gov/datasets/ebrgis::bus-route/about,110,96,0.66,110,0.87,0.87
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::plss', 'about']",http://gisdata.brla.gov/maps/ebrgis::plss/about,60,23,0.43,0,0.0,0.26
gisdata.brla.gov,2023,"['', 'datasets', 'fault-line', 'api']",http://gisdata.brla.gov/datasets/fault-line/api,28,14,1.31,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'maps', '4a08db29e84b4c9696228cb93ae546ae', 'about']",http://gisdata.brla.gov/maps/4a08db29e84b4c9696228cb93ae546ae/about,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::wetland', 'about']",http://gisdata.brla.gov/datasets/ebrgis::wetland/about,730,375,8.19,738,0.71,0.71
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::street-crosswalk-deprecated', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::street-crosswalk-deprecated/explore,224,14,0.16,0,1.12,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'school-district', 'explore']",http://gisdata.brla.gov/datasets/school-district/explore,868,70,0.27,70,0.02,0.06
gisdata.brla.gov,2023,"['', 'maps', 'c5fa299b13eb4344b45310e7d759b7be', 'about']",http://gisdata.brla.gov/maps/c5fa299b13eb4344b45310e7d759b7be/about,14,14,4.05,14,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::voting-precinct-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::voting-precinct-1/explore,125,23,0.86,18,0.0,0.18
gisdata.brla.gov,2023,"['', 'datasets', '6388197c65e74a5ea10823334dd8b90f_0', 'explore']",http://gisdata.brla.gov/datasets/6388197c65e74a5ea10823334dd8b90f_0/explore,156,25,24.26,50,0.0,0.09
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bese-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::bese-district/explore,84,14,0.56,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'dc13642f195141cc87d8f0a33917c147', 'explore']",http://gisdata.brla.gov/maps/dc13642f195141cc87d8f0a33917c147/explore,2060,84,0.17,42,0.04,0.03
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::road-closures', 'explore']",http://gisdata.brla.gov/maps/ebrgis::road-closures/explore,30,6,1.42,24,0.0,0.2
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bese-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::bese-district/about,84,56,37.86,42,0.33,0.33
gisdata.brla.gov,2023,"['', 'apps', '2dbf8f2f61c54913aa6e482950059c61', 'explore']",http://gisdata.brla.gov/apps/2dbf8f2f61c54913aa6e482950059c61/explore,28,14,47.3,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::census-block', 'about']",http://gisdata.brla.gov/datasets/ebrgis::census-block/about,68,40,1.39,64,0.96,1.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::grocery', 'explore']",http://gisdata.brla.gov/maps/ebrgis::grocery/explore,42,14,1.19,42,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::sports-venue-deprecated', 'explore']",http://gisdata.brla.gov/maps/ebrgis::sports-venue-deprecated/explore,28,14,1.53,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::downtown-development-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::downtown-development-district/explore,42,14,0.86,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'la-house', 'explore']",http://gisdata.brla.gov/datasets/la-house/explore,18,9,0.37,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::police-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::police-district/about,112,56,3.44,112,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'eedfb3ca1a144f1ba743d1c2311dd319', 'explore']",http://gisdata.brla.gov/maps/eedfb3ca1a144f1ba743d1c2311dd319/explore,42,14,5.17,28,0.0,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::gas-utility-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::gas-utility-district/explore,154,14,0.37,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '385e15de673f40128ecf47aae143bcfe_0', 'explore']",http://gisdata.brla.gov/datasets/385e15de673f40128ecf47aae143bcfe_0/explore,34,17,6.59,17,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '63e922aa7ae64ba39b06815eef743306_0', 'about']",http://gisdata.brla.gov/datasets/63e922aa7ae64ba39b06815eef743306_0/about,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::city-limit-baton-rouge-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::city-limit-baton-rouge-1/explore,564,55,0.56,110,0.0,0.07
gisdata.brla.gov,2023,"['', 'maps', '255f887fe7804f5c85219ce0457ab5a3', 'about']",http://gisdata.brla.gov/maps/255f887fe7804f5c85219ce0457ab5a3/about,69,37,1.89,41,0.32,0.32
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::la-senate', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::la-senate/explore,18,9,0.81,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::building-footprint', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::building-footprint/explore,842,55,0.24,28,0.23,0.05
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::stream-segment', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::stream-segment/explore,42,14,0.83,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::plss', 'about']",http://gisdata.brla.gov/datasets/ebrgis::plss/about,838,485,19.95,810,0.72,0.75
gisdata.brla.gov,2023,"['', 'datasets', 'c5fa299b13eb4344b45310e7d759b7be', 'explore']",http://gisdata.brla.gov/datasets/c5fa299b13eb4344b45310e7d759b7be/explore,28,14,0.89,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'e9cbd7c87b224f11ae560d0b9b462d2b', 'explore']",http://gisdata.brla.gov/maps/e9cbd7c87b224f11ae560d0b9b462d2b/explore,118,36,4.92,44,0.25,0.06
gisdata.brla.gov,2023,"['', 'datasets', 'school', 'explore']",http://gisdata.brla.gov/datasets/school/explore,56,14,0.69,28,0.0,0.25
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::parish-boundary', 'about']",http://gisdata.brla.gov/datasets/ebrgis::parish-boundary/about,196,171,13.61,196,0.77,0.77
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::economic-tif-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::economic-tif-district/explore,910,56,0.81,0,0.0,0.06
gisdata.brla.gov,2023,"['', 'maps', '00cf3275a0f844229b212f77b2f52071', 'about']",http://gisdata.brla.gov/maps/00cf3275a0f844229b212f77b2f52071/about,122,64,9.55,38,0.76,0.29
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::benchmark', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::benchmark/explore,70,14,0.49,0,2.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'dc13642f195141cc87d8f0a33917c147', 'explore']",http://gisdata.brla.gov/datasets/dc13642f195141cc87d8f0a33917c147/explore,42,14,4.48,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'sports-venue', 'explore']",http://gisdata.brla.gov/datasets/sports-venue/explore,28,14,1.32,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::unincorporated-area-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::unincorporated-area-1/explore,420,14,0.21,28,0.0,0.03
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::traffic-camera', 'about']",http://gisdata.brla.gov/datasets/ebrgis::traffic-camera/about,42,42,0.25,42,1.0,1.0
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::street-addressing-2', 'explore']",http://gisdata.brla.gov/apps/ebrgis::street-addressing-2/explore,84,35,1.43,42,0.48,1.0
gisdata.brla.gov,2023,"['', 'datasets', '06cdf6bc8849443290485607184da844_0', 'about']",http://gisdata.brla.gov/datasets/06cdf6bc8849443290485607184da844_0/about,42,14,2.74,42,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'health-care-business', 'explore']",http://gisdata.brla.gov/datasets/health-care-business/explore,6,3,1.31,6,1.0,1.0
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::blighted-property-dashboard', 'about']",http://gisdata.brla.gov/apps/ebrgis::blighted-property-dashboard/about,70,19,2.27,0,0.0,0.2
gisdata.brla.gov,2023,"['', 'datasets', '4ac49283bf764c11bb67f576aa0d32f3', 'explore']",http://gisdata.brla.gov/datasets/4ac49283bf764c11bb67f576aa0d32f3/explore,1118,75,0.24,144,0.01,0.1
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::sidewalk', 'about']",http://gisdata.brla.gov/datasets/ebrgis::sidewalk/about,2,2,102.73,2,0.0,0.0
gisdata.brla.gov,2023,"['', '']",http://gisdata.brla.gov/,722,280,2.08,100,0.22,0.47
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::plss', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::plss/explore,1099,200,3.82,84,0.54,0.13
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::gun-free-zone', 'about']",http://gisdata.brla.gov/maps/ebrgis::gun-free-zone/about,22,22,1.72,22,0.65,0.65
gisdata.brla.gov,2023,"['', 'maps', 'd7a7c859cb464d699e77619416528e2a', 'about']",http://gisdata.brla.gov/maps/d7a7c859cb464d699e77619416528e2a/about,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', '04e59ed465fe4a0ab70fdabb9413a94d', 'explore']",http://gisdata.brla.gov/maps/04e59ed465fe4a0ab70fdabb9413a94d/explore,70,10,1.59,20,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::hospital', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::hospital/explore,12,4,199.03,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'mobile-home-park', 'explore']",http://gisdata.brla.gov/datasets/mobile-home-park/explore,8,4,1.31,4,0.0,0.5
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::city-of-zachary', 'about']",http://gisdata.brla.gov/maps/ebrgis::city-of-zachary/about,1975,965,6.88,1960,0.52,0.53
gisdata.brla.gov,2023,"['', 'maps', '5064154431bf4df5aa444f3b863dfd89', 'explore']",http://gisdata.brla.gov/maps/5064154431bf4df5aa444f3b863dfd89/explore,42,14,3.74,42,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::brec-park-deprecated', 'about']",http://gisdata.brla.gov/datasets/ebrgis::brec-park-deprecated/about,28,14,0.51,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::tax-parcel', 'about']",http://gisdata.brla.gov/datasets/ebrgis::tax-parcel/about,42,28,0.88,42,0.67,0.67
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::gun-free-zone', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::gun-free-zone/explore,42,14,2.18,28,0.0,0.33
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::parish-boundary-1', 'about']",http://gisdata.brla.gov/maps/ebrgis::parish-boundary-1/about,28,14,1.32,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::city-of-zachary', 'explore']",http://gisdata.brla.gov/maps/ebrgis::city-of-zachary/explore,6114,597,1.19,47,0.33,0.08
gisdata.brla.gov,2023,"['', 'datasets', 'a2c4d17a3bcb4ad7a0b569efae151c0b', 'explore']",http://gisdata.brla.gov/datasets/a2c4d17a3bcb4ad7a0b569efae151c0b/explore,14,14,0.25,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::railroad-deprecated', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::railroad-deprecated/explore,98,14,1.44,0,0.0,0.14
gisdata.brla.gov,2023,"['', 'datasets', '9e0562742f7e4ab6a50961e279db0d7e_0', 'explore']",http://gisdata.brla.gov/datasets/9e0562742f7e4ab6a50961e279db0d7e_0/explore,39,3,0.17,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::land-cover-2017', 'explore']",http://gisdata.brla.gov/maps/ebrgis::land-cover-2017/explore,76,16,1.81,1,0.01,0.21
gisdata.brla.gov,2023,"['', 'maps', 'e9cbd7c87b224f11ae560d0b9b462d2b', 'about']",http://gisdata.brla.gov/maps/e9cbd7c87b224f11ae560d0b9b462d2b/about,84,42,5.7,56,0.5,0.5
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::ebrosco', 'about']",http://gisdata.brla.gov/datasets/ebrgis::ebrosco/about,140,84,131.71,140,0.5,0.5
gisdata.brla.gov,2023,"['', 'maps', 'edit']",http://gisdata.brla.gov/maps/edit,170,49,5.13,0,0.0,0.32
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::street-speed-limit', 'about']",http://gisdata.brla.gov/datasets/ebrgis::street-speed-limit/about,42,42,5.21,42,0.33,0.33
gisdata.brla.gov,2023,"['', 'maps', '0601bbba6e374ff789ceb7edc79894ea', 'about']",http://gisdata.brla.gov/maps/0601bbba6e374ff789ceb7edc79894ea/about,453,187,1.04,453,0.94,0.94
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::311-citizen-request-for-service-all-requests', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::311-citizen-request-for-service-all-requests/explore,66,6,0.54,0,0.0,0.09
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::public-facility', 'about']",http://gisdata.brla.gov/datasets/ebrgis::public-facility/about,9,9,0.25,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::zachary-city-council-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::zachary-city-council-district/explore,448,14,0.13,0,0.0,0.03
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::city-limit', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::city-limit/explore,331,29,1.04,0,1.24,0.03
